id	user_id	movie_id	tag	tagged_at
00000000-0000-0000-0000-000000000062_087430	00000000-0000-0000-0000-000000000062	87430	audience intelligence underestimated	2018-05-06 06:19:32
00000000-0000-0000-0000-000000000062_087430	00000000-0000-0000-0000-000000000062	87430	CGI	2018-05-06 06:19:28
00000000-0000-0000-0000-000000000062_087430	00000000-0000-0000-0000-000000000062	87430	cheesy	2018-05-06 06:19:30
00000000-0000-0000-0000-000000000062_087430	00000000-0000-0000-0000-000000000062	87430	comic book	2018-05-06 06:19:24
00000000-0000-0000-0000-000000000062_087430	00000000-0000-0000-0000-000000000062	87430	DC	2018-05-06 06:19:36
00000000-0000-0000-0000-000000000062_087430	00000000-0000-0000-0000-000000000062	87430	DC Comics	2018-05-06 06:19:44
00000000-0000-0000-0000-000000000062_087430	00000000-0000-0000-0000-000000000062	87430	Ryan Reynolds	2018-05-06 06:19:22
00000000-0000-0000-0000-000000000062_087430	00000000-0000-0000-0000-000000000062	87430	space	2018-05-06 06:19:42
00000000-0000-0000-0000-000000000062_087430	00000000-0000-0000-0000-000000000062	87430	superhero	2018-05-06 06:19:41
00000000-0000-0000-0000-000000000062_088405	00000000-0000-0000-0000-000000000062	88405	comedy	2018-05-06 06:14:39
00000000-0000-0000-0000-000000000062_088405	00000000-0000-0000-0000-000000000062	88405	funny	2018-05-06 06:14:28
00000000-0000-0000-0000-000000000062_088405	00000000-0000-0000-0000-000000000062	88405	happy ending	2018-05-06 06:14:32
00000000-0000-0000-0000-000000000062_088405	00000000-0000-0000-0000-000000000062	88405	HOT actress	2018-05-06 06:14:40
00000000-0000-0000-0000-000000000062_088405	00000000-0000-0000-0000-000000000062	88405	Justin Timberlake	2018-05-06 06:14:33
00000000-0000-0000-0000-000000000062_088405	00000000-0000-0000-0000-000000000062	88405	Mila Kunis	2018-05-06 06:14:21
00000000-0000-0000-0000-000000000062_088405	00000000-0000-0000-0000-000000000062	88405	New York City	2018-05-06 06:14:26
00000000-0000-0000-0000-000000000062_088405	00000000-0000-0000-0000-000000000062	88405	romance	2018-05-06 06:14:43
00000000-0000-0000-0000-000000000062_088405	00000000-0000-0000-0000-000000000062	88405	sex	2018-05-06 06:14:24
00000000-0000-0000-0000-000000000062_096861	00000000-0000-0000-0000-000000000062	96861	Istanbul	2018-06-22 05:01:02
00000000-0000-0000-0000-000000000062_096861	00000000-0000-0000-0000-000000000062	96861	Liam Neeson	2018-06-22 05:00:50
00000000-0000-0000-0000-000000000062_096861	00000000-0000-0000-0000-000000000062	96861	predictable	2018-06-22 05:01:06
00000000-0000-0000-0000-000000000062_096861	00000000-0000-0000-0000-000000000062	96861	Turkey	2018-06-22 05:00:56
00000000-0000-0000-0000-000000000062_096861	00000000-0000-0000-0000-000000000062	96861	unnecessary sequel	2018-06-22 05:01:09
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	action	2018-05-12 07:46:32
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	Christoph Waltz	2018-05-12 07:46:06
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	funny	2018-05-12 07:46:18
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	good soundtrack	2018-05-12 07:46:25
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	Great performances	2018-05-12 07:46:08
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	Humour	2018-05-12 07:46:27
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	Leonardo DiCaprio	2018-05-12 07:46:02
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	Quentin Tarantino	2018-05-12 07:46:00
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	Samuel L. Jackson	2018-05-12 07:46:03
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	Soundtrack	2018-05-12 07:46:21
00000000-0000-0000-0000-000000000062_099114	00000000-0000-0000-0000-000000000062	99114	western	2018-05-12 07:46:13
00000000-0000-0000-0000-000000000062_103042	00000000-0000-0000-0000-000000000062	103042	Amy Adams	2018-05-06 06:22:08
00000000-0000-0000-0000-000000000062_103042	00000000-0000-0000-0000-000000000062	103042	superhero	2018-05-06 06:21:59
00000000-0000-0000-0000-000000000062_104863	00000000-0000-0000-0000-000000000062	104863	daniel radcliffe	2018-06-13 07:52:48
00000000-0000-0000-0000-000000000062_104863	00000000-0000-0000-0000-000000000062	104863	zoe kazan	2018-06-13 07:52:45
00000000-0000-0000-0000-000000000062_107348	00000000-0000-0000-0000-000000000062	107348	comedy	2018-06-14 09:10:11
00000000-0000-0000-0000-000000000062_107348	00000000-0000-0000-0000-000000000062	107348	Steve Carell	2018-06-14 09:10:00
00000000-0000-0000-0000-000000000062_107348	00000000-0000-0000-0000-000000000062	107348	stupid but funny	2018-06-14 09:10:13
00000000-0000-0000-0000-000000000062_107348	00000000-0000-0000-0000-000000000062	107348	will ferrell	2018-06-14 09:10:02
00000000-0000-0000-0000-000000000062_108190	00000000-0000-0000-0000-000000000062	108190	anti-intellectual	2018-05-06 06:14:01
00000000-0000-0000-0000-000000000062_108190	00000000-0000-0000-0000-000000000062	108190	bad writing	2018-05-06 06:13:55
00000000-0000-0000-0000-000000000062_108190	00000000-0000-0000-0000-000000000062	108190	dystopia	2018-05-06 06:13:50
00000000-0000-0000-0000-000000000062_108190	00000000-0000-0000-0000-000000000062	108190	new society	2018-05-06 06:13:52
00000000-0000-0000-0000-000000000062_108190	00000000-0000-0000-0000-000000000062	108190	plot holes	2018-05-06 06:14:05
00000000-0000-0000-0000-000000000062_108190	00000000-0000-0000-0000-000000000062	108190	predictable	2018-05-06 06:14:07
00000000-0000-0000-0000-000000000062_108190	00000000-0000-0000-0000-000000000062	108190	scifi	2018-05-06 06:13:59
00000000-0000-0000-0000-000000000062_108190	00000000-0000-0000-0000-000000000062	108190	unintelligent	2018-05-06 06:14:03
00000000-0000-0000-0000-000000000062_111743	00000000-0000-0000-0000-000000000062	111743	Charlize Theron	2018-07-02 03:57:00
00000000-0000-0000-0000-000000000062_111743	00000000-0000-0000-0000-000000000062	111743	Liam Neeson	2018-07-02 03:57:14
00000000-0000-0000-0000-000000000062_111743	00000000-0000-0000-0000-000000000062	111743	Seth MacFarlane	2018-07-02 03:56:59
00000000-0000-0000-0000-000000000062_111743	00000000-0000-0000-0000-000000000062	111743	witty	2018-07-02 03:56:57
00000000-0000-0000-0000-000000000062_114180	00000000-0000-0000-0000-000000000062	114180	action	2018-05-06 06:07:40
00000000-0000-0000-0000-000000000062_114180	00000000-0000-0000-0000-000000000062	114180	dystopia	2018-05-06 06:07:30
00000000-0000-0000-0000-000000000062_114180	00000000-0000-0000-0000-000000000062	114180	plot holes	2018-05-06 06:07:34
00000000-0000-0000-0000-000000000062_114180	00000000-0000-0000-0000-000000000062	114180	post-apocalyptic	2018-05-06 06:07:38
00000000-0000-0000-0000-000000000062_114180	00000000-0000-0000-0000-000000000062	114180	survival	2018-05-06 06:07:36
00000000-0000-0000-0000-000000000062_114180	00000000-0000-0000-0000-000000000062	114180	thriller	2018-05-06 06:07:51
00000000-0000-0000-0000-000000000062_114180	00000000-0000-0000-0000-000000000062	114180	unexplained	2018-05-06 06:07:53
00000000-0000-0000-0000-000000000062_114180	00000000-0000-0000-0000-000000000062	114180	weak plot	2018-05-06 06:07:43
00000000-0000-0000-0000-000000000062_115149	00000000-0000-0000-0000-000000000062	115149	dark hero	2018-06-05 07:44:11
00000000-0000-0000-0000-000000000062_115149	00000000-0000-0000-0000-000000000062	115149	gun-fu	2018-06-05 07:44:17
00000000-0000-0000-0000-000000000062_115149	00000000-0000-0000-0000-000000000062	115149	Keanu Reeves	2018-06-05 07:44:04
00000000-0000-0000-0000-000000000062_115149	00000000-0000-0000-0000-000000000062	115149	Revenge	2018-06-05 07:44:01
00000000-0000-0000-0000-000000000062_115149	00000000-0000-0000-0000-000000000062	115149	secret society	2018-06-05 07:44:18
00000000-0000-0000-0000-000000000062_115149	00000000-0000-0000-0000-000000000062	115149	stylish	2018-06-05 07:44:07
00000000-0000-0000-0000-000000000062_116897	00000000-0000-0000-0000-000000000062	116897	black comedy	2018-06-05 07:54:09
00000000-0000-0000-0000-000000000062_116897	00000000-0000-0000-0000-000000000062	116897	dark comedy	2018-06-05 07:54:19
00000000-0000-0000-0000-000000000062_116897	00000000-0000-0000-0000-000000000062	116897	dark humor	2018-06-05 07:54:07
00000000-0000-0000-0000-000000000062_116897	00000000-0000-0000-0000-000000000062	116897	ironic	2018-06-05 07:54:14
00000000-0000-0000-0000-000000000062_116897	00000000-0000-0000-0000-000000000062	116897	multiple short stories	2018-06-05 07:54:22
00000000-0000-0000-0000-000000000062_116897	00000000-0000-0000-0000-000000000062	116897	short stories	2018-06-05 07:54:12
00000000-0000-0000-0000-000000000062_119141	00000000-0000-0000-0000-000000000062	119141	bromance	2018-05-06 06:19:06
00000000-0000-0000-0000-000000000062_119141	00000000-0000-0000-0000-000000000062	119141	comedy	2018-05-06 06:18:58
00000000-0000-0000-0000-000000000062_119141	00000000-0000-0000-0000-000000000062	119141	funny	2018-05-06 06:18:49
00000000-0000-0000-0000-000000000062_119141	00000000-0000-0000-0000-000000000062	119141	James Franco	2018-05-06 06:18:52
00000000-0000-0000-0000-000000000062_119141	00000000-0000-0000-0000-000000000062	119141	Seth Rogen	2018-05-06 06:18:47
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	comic book	2018-05-11 17:57:03
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	Dr. Strange	2018-05-11 17:56:41
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	Great villain	2018-05-11 17:57:05
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	Guardians of the Galaxy	2018-05-11 17:56:55
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	Marvel	2018-05-11 17:56:37
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	MCU	2018-05-11 17:56:23
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	Robert Downey Jr.	2018-05-11 17:56:31
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	Thanos	2018-05-11 17:56:25
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	Thor	2018-05-11 17:56:50
00000000-0000-0000-0000-000000000062_122912	00000000-0000-0000-0000-000000000062	122912	Visually stunning	2018-05-11 17:56:34
00000000-0000-0000-0000-000000000062_128360	00000000-0000-0000-0000-000000000062	128360	characters	2018-05-12 07:48:30
00000000-0000-0000-0000-000000000062_128360	00000000-0000-0000-0000-000000000062	128360	Dialogue	2018-05-12 07:48:22
00000000-0000-0000-0000-000000000062_128360	00000000-0000-0000-0000-000000000062	128360	humor	2018-05-12 07:48:21
00000000-0000-0000-0000-000000000062_128360	00000000-0000-0000-0000-000000000062	128360	Kurt Russell	2018-05-12 07:48:06
00000000-0000-0000-0000-000000000062_128360	00000000-0000-0000-0000-000000000062	128360	Quentin Tarantino	2018-05-12 07:47:57
00000000-0000-0000-0000-000000000062_128360	00000000-0000-0000-0000-000000000062	128360	Samuel L. Jackson	2018-05-12 07:48:03
00000000-0000-0000-0000-000000000062_128360	00000000-0000-0000-0000-000000000062	128360	tension building	2018-05-12 07:48:00
00000000-0000-0000-0000-000000000062_128360	00000000-0000-0000-0000-000000000062	128360	violent	2018-05-12 07:48:32
00000000-0000-0000-0000-000000000062_128360	00000000-0000-0000-0000-000000000062	128360	Western	2018-05-12 07:48:19
00000000-0000-0000-0000-000000000062_135133	00000000-0000-0000-0000-000000000062	135133	dystopia	2018-05-07 05:11:20
00000000-0000-0000-0000-000000000062_135133	00000000-0000-0000-0000-000000000062	135133	Jennifer Lawrence	2018-05-07 05:11:24
00000000-0000-0000-0000-000000000062_135133	00000000-0000-0000-0000-000000000062	135133	love story	2018-05-07 05:11:27
00000000-0000-0000-0000-000000000062_135133	00000000-0000-0000-0000-000000000062	135133	nonsense	2018-05-07 05:11:28
00000000-0000-0000-0000-000000000062_135133	00000000-0000-0000-0000-000000000062	135133	politics	2018-05-07 05:11:39
00000000-0000-0000-0000-000000000062_135133	00000000-0000-0000-0000-000000000062	135133	rebellion	2018-05-07 05:11:23
00000000-0000-0000-0000-000000000062_135133	00000000-0000-0000-0000-000000000062	135133	revolution	2018-05-07 05:11:21
00000000-0000-0000-0000-000000000062_135518	00000000-0000-0000-0000-000000000062	135518	Ben Kingsley	2018-07-02 03:56:05
00000000-0000-0000-0000-000000000062_135518	00000000-0000-0000-0000-000000000062	135518	ethics	2018-07-02 03:55:46
00000000-0000-0000-0000-000000000062_135518	00000000-0000-0000-0000-000000000062	135518	immortality	2018-07-02 03:55:43
00000000-0000-0000-0000-000000000062_135518	00000000-0000-0000-0000-000000000062	135518	ryan reynolds	2018-07-02 03:55:52
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Bad story	2018-05-06 06:18:10
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Bad writing	2018-05-06 06:18:04
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Batman	2018-05-06 06:17:57
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Ben Affleck	2018-05-06 06:18:26
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	comic book	2018-05-06 06:18:12
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	dc comics	2018-05-06 06:18:00
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	good soundtrack	2018-05-06 06:18:09
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Harley Quinn	2018-05-06 06:17:59
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Harley Quinn's ass	2018-05-06 06:18:14
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Horrible directing	2018-05-06 06:18:19
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Jared Leto	2018-05-06 06:17:52
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Joker	2018-05-06 06:17:54
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	lack of plot	2018-05-06 06:17:49
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Margot Robbie	2018-05-06 06:17:53
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Poor story	2018-05-06 06:18:07
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	poorly paced	2018-05-06 06:18:03
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	superhero	2018-05-06 06:18:23
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	visually appealing	2018-05-06 06:18:29
00000000-0000-0000-0000-000000000062_135536	00000000-0000-0000-0000-000000000062	135536	Will Smith	2018-05-06 06:17:56
00000000-0000-0000-0000-000000000062_136864	00000000-0000-0000-0000-000000000062	136864	action	2018-05-06 06:20:42
00000000-0000-0000-0000-000000000062_136864	00000000-0000-0000-0000-000000000062	136864	batman	2018-05-06 06:20:11
00000000-0000-0000-0000-000000000062_136864	00000000-0000-0000-0000-000000000062	136864	ben affleck	2018-05-06 06:20:23
00000000-0000-0000-0000-000000000062_136864	00000000-0000-0000-0000-000000000062	136864	dark	2018-05-06 06:20:27
00000000-0000-0000-0000-000000000062_136864	00000000-0000-0000-0000-000000000062	136864	dc comics	2018-05-06 06:20:25
00000000-0000-0000-0000-000000000062_136864	00000000-0000-0000-0000-000000000062	136864	Gal Gadot	2018-05-06 06:20:40
00000000-0000-0000-0000-000000000062_136864	00000000-0000-0000-0000-000000000062	136864	superhero	2018-05-06 06:20:43
00000000-0000-0000-0000-000000000062_136864	00000000-0000-0000-0000-000000000062	136864	superman	2018-05-06 06:20:13
00000000-0000-0000-0000-000000000062_136864	00000000-0000-0000-0000-000000000062	136864	wonderwoman	2018-05-06 06:20:33
00000000-0000-0000-0000-000000000062_139385	00000000-0000-0000-0000-000000000062	139385	leonardo DiCarpio	2018-05-12 07:50:25
00000000-0000-0000-0000-000000000062_139385	00000000-0000-0000-0000-000000000062	139385	survival	2018-05-12 07:50:19
00000000-0000-0000-0000-000000000062_139385	00000000-0000-0000-0000-000000000062	139385	tom hardy	2018-05-12 07:50:29
00000000-0000-0000-0000-000000000062_139385	00000000-0000-0000-0000-000000000062	139385	visually appealing	2018-05-12 07:50:38
00000000-0000-0000-0000-000000000062_158966	00000000-0000-0000-0000-000000000062	158966	building a family	2018-05-12 07:05:53
00000000-0000-0000-0000-000000000062_158966	00000000-0000-0000-0000-000000000062	158966	creative	2018-05-12 07:05:41
00000000-0000-0000-0000-000000000062_158966	00000000-0000-0000-0000-000000000062	158966	freedom	2018-05-12 07:05:39
00000000-0000-0000-0000-000000000062_158966	00000000-0000-0000-0000-000000000062	158966	good writing	2018-05-12 07:05:50
00000000-0000-0000-0000-000000000062_158966	00000000-0000-0000-0000-000000000062	158966	individualism	2018-05-12 07:05:44
00000000-0000-0000-0000-000000000062_158966	00000000-0000-0000-0000-000000000062	158966	Viggo Mortensen	2018-05-12 07:05:42
00000000-0000-0000-0000-000000000062_168248	00000000-0000-0000-0000-000000000062	168248	action	2018-06-05 07:44:55
00000000-0000-0000-0000-000000000062_168248	00000000-0000-0000-0000-000000000062	168248	dark hero	2018-06-05 07:44:51
00000000-0000-0000-0000-000000000062_168248	00000000-0000-0000-0000-000000000062	168248	gun tactics	2018-06-05 07:44:47
