id	base_movie_id	rank	movie_id	score
000041_15	41	15	1862	1.0
000041_16	41	16	6287	1.0
000041_17	41	17	6286	1.0
000041_18	41	18	6285	1.0
000041_19	41	19	1875	1.0
000041_20	41	20	6289	1.0
000042_01	42	1	4123	1.0
000042_02	42	2	6294	1.0
000042_03	42	3	6295	1.0
000042_04	42	4	3327	1.0
000042_05	42	5	1611	1.0
000042_06	42	6	36850	1.0
000042_07	42	7	6303	1.0
000042_08	42	8	1600	1.0
000042_09	42	9	3334	1.0
000042_10	42	10	1619	1.0
000042_11	42	11	1598	1.0
000042_12	42	12	1590	1.0
000042_13	42	13	6314	1.0
000042_14	42	14	6315	1.0
000042_15	42	15	36401	1.0
000042_16	42	16	90430	1.0
000042_17	42	17	90428	1.0
000042_18	42	18	63808	1.0
000042_19	42	19	4678	1.0
000042_20	42	20	1593	1.0
000043_01	43	1	4011	1.0000000000000002
000043_02	43	2	1302	1.0000000000000002
000043_03	43	3	2916	1.0000000000000002
000043_04	43	4	3763	1.0000000000000002
000043_05	43	5	4506	1.0000000000000002
000043_06	43	6	3070	1.0000000000000002
000043_07	43	7	198	1.0000000000000002
000043_08	43	8	1399	1.0000000000000002
000043_09	43	9	2105	1.0000000000000002
000043_10	43	10	1186	1.0000000000000002
000043_11	43	11	4239	1.0000000000000002
000043_12	43	12	3698	1.0000000000000002
000043_13	43	13	73	1.0000000000000002
000043_14	43	14	3397	1.0000000000000002
000043_15	43	15	2993	1.0000000000000002
000043_16	43	16	2662	1.0000000000000002
000043_17	43	17	141	1.0000000000000002
000043_18	43	18	3654	1.0000000000000002
000043_19	43	19	2301	1.0000000000000002
000043_20	43	20	2948	1.0000000000000002
000044_01	44	1	3766	1.0000000000000002
000044_02	44	2	155	1.0000000000000002
000044_03	44	3	4929	1.0000000000000002
000044_04	44	4	5427	1.0000000000000002
000044_05	44	5	330	1.0000000000000002
000044_06	44	6	707	1.0000000000000002
000044_07	44	7	7149	1.0000000000000002
000044_08	44	8	5027	1.0000000000000002
000044_09	44	9	4683	1.0000000000000002
000044_10	44	10	6638	1.0000000000000002
000044_11	44	11	7375	1.0000000000000002
000044_12	44	12	6039	1.0000000000000002
000044_13	44	13	69275	1.0000000000000002
000044_14	44	14	4597	1.0
000044_15	44	15	161008	1.0
000044_16	44	16	4573	1.0
000044_17	44	17	161032	1.0
000044_18	44	18	106873	1.0
000044_19	44	19	5562	1.0
000044_20	44	20	4572	1.0
000045_01	45	1	3115	1.0000000000000002
000045_02	45	2	426	1.0000000000000002
000045_03	45	3	4102	1.0000000000000002
000045_04	45	4	2690	1.0000000000000002
000045_05	45	5	981	1.0000000000000002
000045_06	45	6	2070	1.0000000000000002
000045_07	45	7	2241	1.0000000000000002
000045_08	45	8	3801	1.0000000000000002
000045_09	45	9	3135	1.0000000000000002
000045_10	45	10	3794	1.0000000000000002
000045_11	45	11	4447	1.0000000000000002
000045_12	45	12	50804	1.0000000000000002
000045_13	45	13	8	1.0000000000000002
000045_14	45	14	944	1.0000000000000002
000045_15	45	15	2967	1.0000000000000002
000045_16	45	16	27837	1.0
000045_17	45	17	90471	1.0
000045_18	45	18	1662	1.0
000045_19	45	19	27838	1.0
000045_20	45	20	4006	1.0
000046_01	46	1	4802	1.0000000000000002
000046_02	46	2	30894	1.0000000000000002
000046_03	46	3	7149	1.0000000000000002
000046_04	46	4	609	1.0000000000000002
000046_05	46	5	2408	1.0000000000000002
000046_06	46	6	4464	1.0000000000000002
000046_07	46	7	724	1.0000000000000002
000046_08	46	8	2212	1.0000000000000002
000046_09	46	9	4912	1.0000000000000002
000046_10	46	10	2201	1.0000000000000002
000046_11	46	11	8487	1.0000000000000002
000046_12	46	12	155	1.0000000000000002
000046_13	46	13	8879	1.0000000000000002
000046_14	46	14	2870	1.0000000000000002
000046_15	46	15	3243	1.0000000000000002
000046_16	46	16	429	1.0000000000000002
000046_17	46	17	3076	1.0000000000000002
000046_18	46	18	2091	1.0
000046_19	46	19	8633	1.0
000046_20	46	20	2111	1.0
000047_01	47	1	7619	1.0000000000000002
000047_02	47	2	126430	1.0000000000000002
000047_03	47	3	60333	1.0000000000000002
000047_04	47	4	5994	1.0000000000000002
000047_05	47	5	3142	1.0000000000000002
000047_06	47	6	41527	1.0000000000000002
000047_07	47	7	944	1.0000000000000002
000047_08	47	8	3384	1.0000000000000002
000047_09	47	9	3111	1.0000000000000002
000047_10	47	10	134881	1.0000000000000002
000047_11	47	11	6195	1.0000000000000002
000047_12	47	12	7087	1.0
000047_13	47	13	64695	1.0
000047_14	47	14	3223	1.0
000047_15	47	15	65135	1.0
000047_16	47	16	7131	1.0
000047_17	47	17	65225	1.0
000047_18	47	18	7086	1.0
000047_19	47	19	65585	1.0
000047_20	47	20	7109	1.0
000048_01	48	1	8946	1.0000000000000002
000048_02	48	2	67788	1.0000000000000002
000048_03	48	3	2050	1.0000000000000002
000048_04	48	4	70361	1.0000000000000002
000048_05	48	5	2555	1.0000000000000002
000048_06	48	6	697	1.0000000000000002
000048_07	48	7	4867	1.0000000000000002
000048_08	48	8	4531	1.0000000000000002
000048_09	48	9	3444	1.0000000000000002
000048_10	48	10	881	1.0000000000000002
000048_11	48	11	160954	1.0000000000000002
000048_12	48	12	358	1.0000000000000002
000048_13	48	13	1601	1.0000000000000002
000048_14	48	14	130073	1.0
000048_15	48	15	5414	1.0
000048_16	48	16	5410	1.0
000048_17	48	17	1816	1.0
000048_18	48	18	78041	1.0
000048_19	48	19	131013	1.0
000048_20	48	20	93134	1.0
000049_01	49	1	2346	1.0
000049_02	49	2	1312	1.0
000049_03	49	3	3591	1.0
000049_04	49	4	537	1.0
000049_05	49	5	1210	1.0
000049_06	49	6	2401	1.0
000049_07	49	7	2402	1.0
000049_08	49	8	2403	1.0
000049_09	49	9	1459	1.0
000049_10	49	10	1385	1.0
000049_11	49	11	1176	1.0
000049_12	49	12	2011	1.0
000049_13	49	13	474	1.0
000049_14	49	14	2410	1.0
000049_15	49	15	2411	1.0
000049_16	49	16	3703	1.0
000049_17	49	17	1391	1.0
000049_18	49	18	780	1.0
000049_19	49	19	3448	1.0
000049_20	49	20	2922	1.0
000050_01	50	1	165639	1.0000000000000002
000050_02	50	2	3055	1.0000000000000002
000050_03	50	3	7382	1.0000000000000002
000050_04	50	4	7212	1.0000000000000002
000050_05	50	5	3003	1.0000000000000002
000050_06	50	6	69275	1.0000000000000002
000050_07	50	7	1931	1.0000000000000002
000050_08	50	8	944	1.0000000000000002
000050_09	50	9	7832	1.0
000050_10	50	10	7833	1.0
000050_11	50	11	7835	1.0
000050_12	50	12	7839	1.0
000050_13	50	13	7841	1.0
000050_14	50	14	7843	1.0
000050_15	50	15	7888	1.0
000050_16	50	16	7883	1.0
000050_17	50	17	7896	1.0
000050_18	50	18	7920	1.0
000050_19	50	19	7926	1.0
000050_20	50	20	7936	1.0
000052_01	52	1	102125	1.0000000000000002
000052_02	52	2	2867	1.0000000000000002
000052_03	52	3	3285	1.0000000000000002
000052_04	52	4	347	1.0000000000000002
000052_05	52	5	422	1.0000000000000002
000052_06	52	6	650	1.0000000000000002
000052_07	52	7	1938	1.0000000000000002
000052_08	52	8	4317	1.0
000052_09	52	9	4343	1.0
000052_10	52	10	80831	1.0
000052_11	52	11	4353	1.0
000052_12	52	12	4355	1.0
000052_13	52	13	80489	1.0
000052_14	52	14	7299	1.0
000052_15	52	15	81562	1.0
000052_16	52	16	80219	1.0
000052_17	52	17	80083	1.0
000052_18	52	18	79695	1.0
000052_19	52	19	4409	1.0
000052_20	52	20	4420	1.0
000053_01	53	1	1	1.0
000053_02	53	2	4424	1.0
000053_03	53	3	4426	1.0
000053_04	53	4	4427	1.0
000053_05	53	5	759	1.0
000053_06	53	6	3083	1.0
000053_07	53	7	4428	1.0
000053_08	53	8	3081	1.0
000053_09	53	9	4432	1.0
000053_10	53	10	766	1.0
000053_11	53	11	4433	1.0
000053_12	53	12	4437	1.0
000053_13	53	13	781	1.0
000053_14	53	14	1549	1.0
000053_15	53	15	2551	1.0
000053_16	53	16	3067	1.0
000053_17	53	17	6184	1.0
000053_18	53	18	1537	1.0
000053_19	53	19	1533	1.0
000053_20	53	20	800	1.0
000054_01	54	1	49130	1.0
000054_02	54	2	1605	1.0
000054_03	54	3	1603	1.0
000054_04	54	4	1601	1.0
000054_05	54	5	1600	1.0
000054_06	54	6	1598	1.0
000054_07	54	7	6510	1.0
000054_08	54	8	3138	1.0
000054_09	54	9	1590	1.0
000054_10	54	10	1588	1.0
000054_11	54	11	6517	1.0
000054_12	54	12	42015	1.0
000054_13	54	13	42011	1.0
000054_14	54	14	64983	1.0
000054_15	54	15	42002	1.0
000054_16	54	16	4874	1.0
000054_17	54	17	6537	1.0
000054_18	54	18	6541	1.0
000054_19	54	19	4867	1.0
000054_20	54	20	1556	1.0
000055_01	55	1	899	1.0
000055_02	55	2	1296	1.0
000055_03	55	3	1299	1.0
000055_04	55	4	1300	1.0
000055_05	55	5	1302	1.0
000055_06	55	6	1304	1.0
000055_07	55	7	1307	1.0
000055_08	55	8	1295	1.0
000055_09	55	9	477	1.0
000055_10	55	10	474	1.0
000055_11	55	11	457	1.0
000055_12	55	12	454	1.0
000055_13	55	13	446	1.0
000055_14	55	14	1343	1.0
000055_15	55	15	440	1.0
000055_16	55	16	475	1.0
000055_17	55	17	1293	1.0
000055_18	55	18	1292	1.0
000055_19	55	19	1288	1.0
000055_20	55	20	534	1.0
000057_01	57	1	6157	1.0000000000000002
000057_02	57	2	6062	1.0000000000000002
000057_03	57	3	24	1.0000000000000002
000057_04	57	4	1597	1.0000000000000002
000057_05	57	5	2496	1.0000000000000002
000057_06	57	6	4039	1.0000000000000002
000057_07	57	7	1441	1.0000000000000002
000057_08	57	8	2023	1.0000000000000002
000057_09	57	9	3809	1.0000000000000002
000057_10	57	10	4121	1.0000000000000002
000057_11	57	11	8	1.0000000000000002
000057_12	57	12	2478	1.0000000000000002
000057_13	57	13	1608	1.0000000000000002
000057_14	57	14	1485	1.0000000000000002
000057_15	57	15	3254	1.0000000000000002
000057_16	57	16	4036	1.0000000000000002
000057_17	57	17	3863	1.0000000000000002
000057_18	57	18	3774	1.0
000057_19	57	19	132424	1.0
000057_20	57	20	31445	1.0
000058_01	58	1	4037	1.0000000000000002
000058_02	58	2	4508	1.0000000000000002
000058_03	58	3	40583	1.0000000000000002
000058_04	58	4	7215	1.0000000000000002
000058_05	58	5	715	1.0000000000000002
000058_06	58	6	3992	1.0000000000000002
000058_07	58	7	4008	1.0000000000000002
000058_08	58	8	27741	1.0000000000000002
000058_09	58	9	2436	1.0000000000000002
000058_10	58	10	7092	1.0000000000000002
000058_11	58	11	2187	1.0000000000000002
000058_12	58	12	507	1.0000000000000002
000058_13	58	13	27773	1.0000000000000002
000058_14	58	14	1300	1.0000000000000002
000058_15	58	15	7046	1.0000000000000002
000058_16	58	16	2097	1.0000000000000002
000058_17	58	17	6810	1.0000000000000002
000058_18	58	18	6832	1.0000000000000002
000058_19	58	19	5312	1.0
000058_20	58	20	5292	1.0
000060_01	60	1	271	1.0000000000000002
000060_02	60	2	3483	1.0000000000000002
000060_03	60	3	60126	1.0000000000000002
000060_04	60	4	52694	1.0000000000000002
000060_05	60	5	43936	1.0000000000000002
000060_06	60	6	1012	1.0000000000000002
000060_07	60	7	111781	1.0000000000000002
000060_08	60	8	663	1.0000000000000002
000060_09	60	9	5961	1.0
000060_10	60	10	8387	1.0
000060_11	60	11	5955	1.0
000060_12	60	12	2292	1.0
000060_13	60	13	47382	1.0
000060_14	60	14	5941	1.0
000060_15	60	15	2318	1.0
000060_16	60	16	2281	1.0
000060_17	60	17	2287	1.0
000060_18	60	18	2269	1.0
000060_19	60	19	46574	1.0
000060_20	60	20	46367	1.0
000061_01	61	1	2	1.0000000000000002
000061_02	61	2	3454	1.0
000061_03	61	3	6308	1.0
000061_04	61	4	6310	1.0
000061_05	61	5	60756	1.0
000061_06	61	6	130518	1.0
000061_07	61	7	1584	1.0
000061_08	61	8	1581	1.0
000061_09	61	9	6320	1.0
000061_10	61	10	6322	1.0
000061_11	61	11	4686	1.0
000061_12	61	12	6324	1.0
000061_13	61	13	4683	1.0
000061_14	61	14	36517	1.0
000061_15	61	15	6330	1.0
000061_16	61	16	60803	1.0
000061_17	61	17	4679	1.0
000061_18	61	18	1562	1.0
000061_19	61	19	3141	1.0
000061_20	61	20	4676	1.0
000062_01	62	1	1992	1.0000000000000002
000062_02	62	2	42725	1.0000000000000002
000062_03	62	3	5076	1.0000000000000002
000062_04	62	4	1105	1.0000000000000002
000062_05	62	5	68	1.0000000000000002
000062_06	62	6	66783	1.0
000062_07	62	7	3378	1.0
000062_08	62	8	1352	1.0
000062_09	62	9	67186	1.0
000062_10	62	10	1348	1.0
000062_11	62	11	3395	1.0
000062_12	62	12	40946	1.0
000062_13	62	13	67267	1.0
000062_14	62	14	67618	1.0
000062_15	62	15	1334	1.0
000062_16	62	16	40614	1.0
000062_17	62	17	7167	1.0
000062_18	62	18	66509	1.0
000062_19	62	19	140928	1.0
000062_20	62	20	4709	1.0
000063_01	63	1	2378	1.0000000000000002
000063_02	63	2	5541	1.0000000000000002
000063_03	63	3	2109	1.0
000063_04	63	4	51540	1.0
000063_05	63	5	2107	1.0
000063_06	63	6	2105	1.0
000063_07	63	7	5531	1.0
000063_08	63	8	51412	1.0
000063_09	63	9	2097	1.0
000063_10	63	10	2094	1.0
000063_11	63	11	51088	1.0
000063_12	63	12	575	1.0
000063_13	63	13	2087	1.0
000063_14	63	14	2084	1.0
000063_15	63	15	2083	1.0
000063_16	63	16	7115	1.0
000063_17	63	17	51080	1.0
000063_18	63	18	51077	1.0
000063_19	63	19	51903	1.0
000063_20	63	20	5570	1.0
000064_01	64	1	1891	1.0
000064_02	64	2	1798	1.0
000064_03	64	3	3397	1.0
000064_04	64	4	3398	1.0
000064_05	64	5	338	1.0
000064_06	64	6	706	1.0
000064_07	64	7	3401	1.0
000064_08	64	8	2244	1.0
000064_09	64	9	333	1.0
000064_10	64	10	332	1.0
000064_11	64	11	2243	1.0
000064_12	64	12	3072	1.0
000064_13	64	13	1806	1.0
000064_14	64	14	328	1.0
000064_15	64	15	709	1.0
000064_16	64	16	710	1.0
000064_17	64	17	325	1.0
000064_18	64	18	3409	1.0
000064_19	64	19	719	1.0
000064_20	64	20	1816	1.0
000065_01	65	1	460	1.0000000000000002
000065_02	65	2	487	1.0000000000000002
000065_03	65	3	79695	1.0000000000000002
000065_04	65	4	3773	1.0000000000000002
000065_05	65	5	76175	1.0000000000000002
000065_06	65	6	2639	1.0000000000000002
000065_07	65	7	6264	1.0000000000000002
000065_08	65	8	239	1.0000000000000002
000065_09	65	9	113	1.0000000000000002
000065_10	65	10	3389	1.0
000065_11	65	11	94919	1.0
000065_12	65	12	144714	1.0
000065_13	65	13	135567	1.0
000065_14	65	14	6265	1.0
000065_15	65	15	3370	1.0
000065_16	65	16	6267	1.0
000065_17	65	17	1564	1.0
000065_18	65	18	3390	1.0
000065_19	65	19	94780	1.0
000065_20	65	20	48982	1.0
000066_01	66	1	725	1.0000000000000002
000066_02	66	2	1982	1.0
000066_03	66	3	52730	1.0
000066_04	66	4	6143	1.0
000066_05	66	5	6148	1.0
000066_06	66	6	134021	1.0
000066_07	66	7	1408	1.0
000066_08	66	8	134158	1.0
000066_09	66	9	4654	1.0
000066_10	66	10	88812	1.0
000066_11	66	11	6166	1.0
000066_12	66	12	88785	1.0
000066_13	66	13	27537	1.0
000066_14	66	14	1389	1.0
000066_15	66	15	88744	1.0
000066_16	66	16	3041	1.0
000066_17	66	17	88405	1.0
000066_18	66	18	1376	1.0
000066_19	66	19	133798	1.0
000066_20	66	20	133782	1.0
000068_01	68	1	62	1.0000000000000002
000068_02	68	2	8254	1.0
000068_03	68	3	1047	1.0
000068_04	68	4	3015	1.0
000068_05	68	5	30994	1.0
000068_06	68	6	6671	1.0
000068_07	68	7	1061	1.0
000068_08	68	8	1066	1.0
000068_09	68	9	6669	1.0
000068_10	68	10	3010	1.0
000068_11	68	11	1078	1.0
000068_12	68	12	3003	1.0
000068_13	68	13	1086	1.0
000068_14	68	14	6658	1.0
000068_15	68	15	1090	1.0
000068_16	68	16	3000	1.0
000068_17	68	17	1093	1.0
000068_18	68	18	2993	1.0
000068_19	68	19	1105	1.0
000068_20	68	20	4464	1.0
000069_01	69	1	43921	1.0000000000000002
000069_02	69	2	229	1.0000000000000002
000069_03	69	3	1135	1.0000000000000002
000069_04	69	4	4683	1.0000000000000002
000069_05	69	5	1801	1.0000000000000002
000069_06	69	6	7445	1.0000000000000002
000069_07	69	7	44828	1.0000000000000002
000069_08	69	8	942	1.0000000000000002
000069_09	69	9	59369	1.0000000000000002
000069_10	69	10	27904	1.0000000000000002
000069_11	69	11	31658	1.0000000000000002
000069_12	69	12	2533	1.0000000000000002
000069_13	69	13	6059	1.0000000000000002
000069_14	69	14	53143	1.0
000069_15	69	15	62970	1.0
000069_16	69	16	33164	1.0
000069_17	69	17	1289	1.0
000069_18	69	18	1269	1.0
000069_19	69	19	2472	1.0
000069_20	69	20	151479	1.0
000070_01	70	1	3370	1.0000000000000002
000070_02	70	2	99728	1.0000000000000002
000070_03	70	3	26614	1.0000000000000002
000070_04	70	4	74668	1.0000000000000002
000070_05	70	5	2263	1.0000000000000002
000070_06	70	6	167746	1.0000000000000002
000070_07	70	7	98585	1.0000000000000002
000070_08	70	8	3115	1.0000000000000002
000070_09	70	9	4713	1.0000000000000002
000070_10	70	10	116823	1.0000000000000002
000070_11	70	11	4738	1.0000000000000002
000070_12	70	12	55272	1.0
000070_13	70	13	55729	1.0
000070_14	70	14	6588	1.0
000070_15	70	15	55768	1.0
000070_16	70	16	2865	1.0
000070_17	70	17	2866	1.0
000070_18	70	18	6583	1.0
000070_19	70	19	55908	1.0
000070_20	70	20	1425	1.0
000071_01	71	1	3316	1.0000000000000002
000071_02	71	2	7315	1.0000000000000002
000071_03	71	3	185	1.0000000000000002
000071_04	71	4	5106	1.0000000000000002
000071_05	71	5	5443	1.0
000071_06	71	6	34332	1.0
000071_07	71	7	5466	1.0
000071_08	71	8	2643	1.0
000071_09	71	9	5465	1.0
000071_10	71	10	104241	1.0
000071_11	71	11	33826	1.0
000071_12	71	12	1255	1.0
000071_13	71	13	5461	1.0
000071_14	71	14	5452	1.0
000071_15	71	15	6898	1.0
000071_16	71	16	2672	1.0
000071_17	71	17	2676	1.0
000071_18	71	18	2690	1.0
000071_19	71	19	5447	1.0
000071_20	71	20	1241	1.0
000072_01	72	1	157	1.0000000000000002
000072_02	72	2	1396	1.0000000000000002
000072_03	72	3	6188	1.0000000000000002
000072_04	72	4	3617	1.0000000000000002
000072_05	72	5	5419	1.0000000000000002
000072_06	72	6	1586	1.0000000000000002
000072_07	72	7	6322	1.0000000000000002
000072_08	72	8	1242	1.0000000000000002
000072_09	72	9	4654	1.0000000000000002
000072_10	72	10	4085	1.0000000000000002
000072_11	72	11	968	1.0000000000000002
000072_12	72	12	3623	1.0000000000000002
000072_13	72	13	3098	1.0000000000000002
000072_14	72	14	8528	1.0000000000000002
000072_15	72	15	2403	1.0000000000000002
000072_16	72	16	63131	1.0000000000000002
000072_17	72	17	1298	1.0000000000000002
000072_18	72	18	969	1.0000000000000002
000072_19	72	19	3087	1.0000000000000002
000072_20	72	20	88163	1.0000000000000002
000073_01	73	1	36527	1.0000000000000002
000073_02	73	2	969	1.0000000000000002
000073_03	73	3	2105	1.0000000000000002
000073_04	73	4	3039	1.0000000000000002
000073_05	73	5	3397	1.0000000000000002
000073_06	73	6	3015	1.0000000000000002
000073_07	73	7	2083	1.0000000000000002
000073_08	73	8	2078	1.0000000000000002
000073_09	73	9	43	1.0000000000000002
000073_10	73	10	2745	1.0000000000000002
000073_11	73	11	2993	1.0000000000000002
000073_12	73	12	968	1.0000000000000002
000073_13	73	13	4047	1.0000000000000002
000073_14	73	14	1371	1.0000000000000002
000073_15	73	15	3763	1.0000000000000002
000073_16	73	16	135	1.0000000000000002
000073_17	73	17	3698	1.0000000000000002
000073_18	73	18	3070	1.0000000000000002
000073_19	73	19	2301	1.0000000000000002
000073_20	73	20	2662	1.0000000000000002
000074_01	74	1	2539	1.0000000000000002
000074_02	74	2	6873	1.0000000000000002
000074_03	74	3	555	1.0000000000000002
000074_04	74	4	508	1.0000000000000002
000074_05	74	5	2028	1.0000000000000002
000074_06	74	6	2496	1.0000000000000002
000074_07	74	7	2406	1.0000000000000002
000074_08	74	8	1290	1.0000000000000002
000074_09	74	9	2106	1.0
000074_10	74	10	2103	1.0
000074_11	74	11	2099	1.0
000074_12	74	12	2095	1.0
000074_13	74	13	2094	1.0
000074_14	74	14	2090	1.0
000074_15	74	15	2088	1.0
000074_16	74	16	7026	1.0
000074_17	74	17	599	1.0
000074_18	74	18	2087	1.0
000074_19	74	19	7018	1.0
000074_20	74	20	2083	1.0
000075_01	75	1	742	1.0000000000000002
000075_02	75	2	810	1.0000000000000002
000075_03	75	3	1367	1.0000000000000002
000075_04	75	4	3539	1.0
000075_05	75	5	51024	1.0
000075_06	75	6	2334	1.0
000075_07	75	7	112326	1.0
000075_08	75	8	50923	1.0
000075_09	75	9	50912	1.0
000075_10	75	10	6078	1.0
000075_11	75	11	2320	1.0
000075_12	75	12	50804	1.0
000075_13	75	13	2311	1.0
000075_14	75	14	50794	1.0
000075_15	75	15	50792	1.0
000075_16	75	16	2306	1.0
000075_17	75	17	2296	1.0
000075_18	75	18	2292	1.0
000075_19	75	19	6141	1.0
000075_20	75	20	6153	1.0
000076_01	76	1	1769	1.0000000000000002
000076_02	76	2	782	1.0000000000000002
000076_03	76	3	5872	1.0000000000000002
000076_04	76	4	3408	1.0000000000000002
000076_05	76	5	2183	1.0000000000000002
000076_06	76	6	1304	1.0000000000000002
000076_07	76	7	272	1.0000000000000002
000076_08	76	8	2325	1.0000000000000002
000076_09	76	9	328	1.0000000000000002
000076_10	76	10	1833	1.0000000000000002
000076_11	76	11	6979	1.0000000000000002
000076_12	76	12	5507	1.0000000000000002
000076_13	76	13	5621	1.0
000076_14	76	14	3240	1.0
000076_15	76	15	169904	1.0
000076_16	76	16	8372	1.0
000076_17	76	17	6303	1.0
000076_18	76	18	6330	1.0
000076_19	76	19	6308	1.0
000076_20	76	20	120635	1.0
000077_01	77	1	1	1.0
000077_02	77	2	1537	1.0
000077_03	77	3	1533	1.0
000077_04	77	4	4419	1.0
000077_05	77	5	759	1.0
000077_06	77	6	4422	1.0
000077_07	77	7	4424	1.0
000077_08	77	8	4426	1.0
000077_09	77	9	3067	1.0
000077_10	77	10	766	1.0
000077_11	77	11	4427	1.0
000077_12	77	12	4428	1.0
000077_13	77	13	4432	1.0
000077_14	77	14	4433	1.0
000077_15	77	15	781	1.0
000077_16	77	16	4437	1.0
000077_17	77	17	1517	1.0
000077_18	77	18	6184	1.0
000077_19	77	19	2551	1.0
000077_20	77	20	3046	1.0
000078_01	78	1	55110	1.0
000078_02	78	2	4564	1.0
000078_03	78	3	3138	1.0
000078_04	78	4	49278	1.0
000078_05	78	5	5025	1.0
000078_06	78	6	1194	1.0
000078_07	78	7	49286	1.0
000078_08	78	8	6696	1.0
000078_09	78	9	4565	1.0
000078_10	78	10	1191	1.0
000078_11	78	11	6699	1.0
000078_12	78	12	5636	1.0
000078_13	78	13	1187	1.0
000078_14	78	14	3146	1.0
000078_15	78	15	5635	1.0
000078_16	78	16	5027	1.0
000078_17	78	17	4545	1.0
000078_18	78	18	1190	1.0
000078_19	78	19	31696	1.0
000078_20	78	20	2072	1.0
000079_01	79	1	2532	1.0000000000000002
000079_02	79	2	2531	1.0000000000000002
000079_03	79	3	1969	1.0000000000000002
000079_04	79	4	2364	1.0000000000000002
000079_05	79	5	282	1.0000000000000002
000079_06	79	6	798	1.0000000000000002
000079_07	79	7	460	1.0000000000000002
000079_08	79	8	3638	1.0000000000000002
000079_09	79	9	458	1.0000000000000002
