id	user_id	movie_id	rating	rated_at
00000000-0000-0000-0000-000000000002_008798	00000000-0000-0000-0000-000000000002	8798	3.5	2015-10-25 04:29:20+09
00000000-0000-0000-0000-000000000002_046970	00000000-0000-0000-0000-000000000002	46970	4	2015-10-25 04:30:13+09
00000000-0000-0000-0000-000000000002_048516	00000000-0000-0000-0000-000000000002	48516	4	2015-10-25 04:31:04+09
00000000-0000-0000-0000-000000000002_058559	00000000-0000-0000-0000-000000000002	58559	4.5	2015-10-25 04:32:21+09
00000000-0000-0000-0000-000000000002_060756	00000000-0000-0000-0000-000000000002	60756	5	2015-10-25 04:29:40+09
00000000-0000-0000-0000-000000000002_068157	00000000-0000-0000-0000-000000000002	68157	4.5	2015-10-25 04:32:34+09
00000000-0000-0000-0000-000000000002_071535	00000000-0000-0000-0000-000000000002	71535	3	2015-10-25 04:29:34+09
00000000-0000-0000-0000-000000000002_074458	00000000-0000-0000-0000-000000000002	74458	4	2015-10-25 04:28:46+09
00000000-0000-0000-0000-000000000002_077455	00000000-0000-0000-0000-000000000002	77455	3	2015-10-25 04:29:01+09
00000000-0000-0000-0000-000000000002_079132	00000000-0000-0000-0000-000000000002	79132	4	2015-10-25 04:27:21+09
00000000-0000-0000-0000-000000000002_080489	00000000-0000-0000-0000-000000000002	80489	4.5	2015-10-25 04:35:40+09
00000000-0000-0000-0000-000000000002_080906	00000000-0000-0000-0000-000000000002	80906	5	2015-10-25 04:32:52+09
00000000-0000-0000-0000-000000000002_086345	00000000-0000-0000-0000-000000000002	86345	4	2015-10-25 04:32:46+09
00000000-0000-0000-0000-000000000002_089774	00000000-0000-0000-0000-000000000002	89774	5	2015-10-25 04:33:09+09
00000000-0000-0000-0000-000000000002_091529	00000000-0000-0000-0000-000000000002	91529	3.5	2015-10-25 04:28:11+09
00000000-0000-0000-0000-000000000002_091658	00000000-0000-0000-0000-000000000002	91658	2.5	2015-10-25 04:28:58+09
00000000-0000-0000-0000-000000000002_099114	00000000-0000-0000-0000-000000000002	99114	3.5	2015-10-25 04:27:54+09
00000000-0000-0000-0000-000000000002_106782	00000000-0000-0000-0000-000000000002	106782	5	2015-10-25 04:29:26+09
00000000-0000-0000-0000-000000000002_109487	00000000-0000-0000-0000-000000000002	109487	3	2015-10-25 04:32:25+09
00000000-0000-0000-0000-000000000002_112552	00000000-0000-0000-0000-000000000002	112552	4	2015-10-25 04:28:02+09
00000000-0000-0000-0000-000000000002_114060	00000000-0000-0000-0000-000000000002	114060	2	2015-10-25 04:34:36+09
00000000-0000-0000-0000-000000000002_115713	00000000-0000-0000-0000-000000000002	115713	3.5	2015-10-25 04:27:34+09
00000000-0000-0000-0000-000000000002_122882	00000000-0000-0000-0000-000000000002	122882	5	2015-10-25 04:34:32+09
00000000-0000-0000-0000-000000000002_131724	00000000-0000-0000-0000-000000000002	131724	5	2015-10-25 04:27:31+09
00000000-0000-0000-0000-000000000003_000031	00000000-0000-0000-0000-000000000003	31	0.5	2011-05-27 11:32:58+09
00000000-0000-0000-0000-000000000003_000527	00000000-0000-0000-0000-000000000003	527	0.5	2011-05-27 11:44:35+09
00000000-0000-0000-0000-000000000003_000647	00000000-0000-0000-0000-000000000003	647	0.5	2011-05-27 11:33:39+09
00000000-0000-0000-0000-000000000003_000688	00000000-0000-0000-0000-000000000003	688	0.5	2011-05-27 11:43:48+09
00000000-0000-0000-0000-000000000003_000720	00000000-0000-0000-0000-000000000003	720	0.5	2011-05-27 11:33:15+09
00000000-0000-0000-0000-000000000003_000849	00000000-0000-0000-0000-000000000003	849	5	2011-05-27 11:33:31+09
00000000-0000-0000-0000-000000000003_000914	00000000-0000-0000-0000-000000000003	914	0.5	2011-05-27 11:32:47+09
00000000-0000-0000-0000-000000000003_001093	00000000-0000-0000-0000-000000000003	1093	0.5	2011-05-27 11:33:47+09
00000000-0000-0000-0000-000000000003_001124	00000000-0000-0000-0000-000000000003	1124	0.5	2011-05-27 11:43:36+09
00000000-0000-0000-0000-000000000003_001263	00000000-0000-0000-0000-000000000003	1263	0.5	2011-05-27 11:32:49+09
00000000-0000-0000-0000-000000000003_001272	00000000-0000-0000-0000-000000000003	1272	0.5	2011-05-27 11:33:44+09
00000000-0000-0000-0000-000000000003_001275	00000000-0000-0000-0000-000000000003	1275	3.5	2011-05-27 11:28:43+09
00000000-0000-0000-0000-000000000003_001302	00000000-0000-0000-0000-000000000003	1302	0.5	2011-05-27 11:43:09+09
00000000-0000-0000-0000-000000000003_001371	00000000-0000-0000-0000-000000000003	1371	3	2011-05-27 11:32:41+09
00000000-0000-0000-0000-000000000003_001587	00000000-0000-0000-0000-000000000003	1587	4.5	2011-05-27 11:40:03+09
00000000-0000-0000-0000-000000000003_002018	00000000-0000-0000-0000-000000000003	2018	0.5	2011-05-27 11:42:55+09
00000000-0000-0000-0000-000000000003_002080	00000000-0000-0000-0000-000000000003	2080	0.5	2011-05-27 11:32:52+09
00000000-0000-0000-0000-000000000003_002090	00000000-0000-0000-0000-000000000003	2090	0.5	2011-05-27 11:44:21+09
00000000-0000-0000-0000-000000000003_002105	00000000-0000-0000-0000-000000000003	2105	2	2011-05-27 11:32:39+09
00000000-0000-0000-0000-000000000003_002288	00000000-0000-0000-0000-000000000003	2288	4	2011-05-27 11:33:51+09
00000000-0000-0000-0000-000000000003_002424	00000000-0000-0000-0000-000000000003	2424	0.5	2011-05-27 11:44:53+09
00000000-0000-0000-0000-000000000003_002851	00000000-0000-0000-0000-000000000003	2851	5	2011-05-27 11:38:45+09
00000000-0000-0000-0000-000000000003_003024	00000000-0000-0000-0000-000000000003	3024	4.5	2011-05-27 11:40:54+09
00000000-0000-0000-0000-000000000003_003210	00000000-0000-0000-0000-000000000003	3210	0.5	2011-05-27 11:33:58+09
00000000-0000-0000-0000-000000000003_003703	00000000-0000-0000-0000-000000000003	3703	5	2011-05-27 11:33:23+09
00000000-0000-0000-0000-000000000003_003949	00000000-0000-0000-0000-000000000003	3949	0.5	2011-05-27 11:44:05+09
00000000-0000-0000-0000-000000000003_004518	00000000-0000-0000-0000-000000000003	4518	5	2011-05-27 11:36:10+09
00000000-0000-0000-0000-000000000003_005048	00000000-0000-0000-0000-000000000003	5048	0.5	2011-05-27 11:44:44+09
00000000-0000-0000-0000-000000000003_005181	00000000-0000-0000-0000-000000000003	5181	5	2011-05-27 11:35:18+09
00000000-0000-0000-0000-000000000003_005746	00000000-0000-0000-0000-000000000003	5746	5	2011-05-27 11:35:08+09
00000000-0000-0000-0000-000000000003_005764	00000000-0000-0000-0000-000000000003	5764	4.5	2011-05-27 11:40:21+09
00000000-0000-0000-0000-000000000003_005919	00000000-0000-0000-0000-000000000003	5919	5	2011-05-27 11:37:05+09
00000000-0000-0000-0000-000000000003_006238	00000000-0000-0000-0000-000000000003	6238	0.5	2011-05-27 11:43:24+09
00000000-0000-0000-0000-000000000003_006835	00000000-0000-0000-0000-000000000003	6835	5	2011-05-27 11:34:30+09
00000000-0000-0000-0000-000000000003_007899	00000000-0000-0000-0000-000000000003	7899	4.5	2011-05-27 11:40:36+09
00000000-0000-0000-0000-000000000003_007991	00000000-0000-0000-0000-000000000003	7991	5	2011-05-27 11:34:44+09
00000000-0000-0000-0000-000000000003_026409	00000000-0000-0000-0000-000000000003	26409	4.5	2011-05-27 11:39:53+09
00000000-0000-0000-0000-000000000003_070946	00000000-0000-0000-0000-000000000003	70946	5	2011-05-27 11:36:55+09
00000000-0000-0000-0000-000000000003_072378	00000000-0000-0000-0000-000000000003	72378	0.5	2011-05-27 11:42:44+09
00000000-0000-0000-0000-000000000004_000021	00000000-0000-0000-0000-000000000004	21	3	2001-04-11 05:39:59+09
00000000-0000-0000-0000-000000000004_000032	00000000-0000-0000-0000-000000000004	32	2	1999-12-14 21:10:47+09
00000000-0000-0000-0000-000000000004_000045	00000000-0000-0000-0000-000000000004	45	3	2001-04-11 05:37:27+09
00000000-0000-0000-0000-000000000004_000047	00000000-0000-0000-0000-000000000004	47	2	1999-12-14 21:10:25+09
00000000-0000-0000-0000-000000000004_000052	00000000-0000-0000-0000-000000000004	52	3	2000-07-26 23:46:26+09
00000000-0000-0000-0000-000000000004_000058	00000000-0000-0000-0000-000000000004	58	3	2000-07-26 00:20:44+09
00000000-0000-0000-0000-000000000004_000106	00000000-0000-0000-0000-000000000004	106	4	2001-04-10 05:39:44+09
00000000-0000-0000-0000-000000000004_000125	00000000-0000-0000-0000-000000000004	125	5	2000-07-26 23:45:58+09
00000000-0000-0000-0000-000000000004_000126	00000000-0000-0000-0000-000000000004	126	1	2001-04-10 05:42:00+09
00000000-0000-0000-0000-000000000004_000162	00000000-0000-0000-0000-000000000004	162	5	1999-12-13 18:49:31+09
00000000-0000-0000-0000-000000000004_000171	00000000-0000-0000-0000-000000000004	171	3	1999-12-13 18:47:08+09
00000000-0000-0000-0000-000000000004_000176	00000000-0000-0000-0000-000000000004	176	5	2000-07-26 23:42:45+09
00000000-0000-0000-0000-000000000004_000190	00000000-0000-0000-0000-000000000004	190	2	1999-12-13 19:00:59+09
00000000-0000-0000-0000-000000000004_000215	00000000-0000-0000-0000-000000000004	215	5	1999-12-13 18:57:58+09
00000000-0000-0000-0000-000000000004_000222	00000000-0000-0000-0000-000000000004	222	1	1999-12-20 03:44:00+09
00000000-0000-0000-0000-000000000004_000232	00000000-0000-0000-0000-000000000004	232	5	2000-07-26 23:44:44+09
00000000-0000-0000-0000-000000000004_000235	00000000-0000-0000-0000-000000000004	235	2	1999-12-14 21:11:53+09
00000000-0000-0000-0000-000000000004_000247	00000000-0000-0000-0000-000000000004	247	3	2001-04-10 05:41:34+09
00000000-0000-0000-0000-000000000004_000260	00000000-0000-0000-0000-000000000004	260	5	1999-12-13 19:00:59+09
00000000-0000-0000-0000-000000000004_000265	00000000-0000-0000-0000-000000000004	265	5	2000-07-26 00:21:08+09
00000000-0000-0000-0000-000000000004_000296	00000000-0000-0000-0000-000000000004	296	1	1999-12-14 21:09:10+09
00000000-0000-0000-0000-000000000004_000319	00000000-0000-0000-0000-000000000004	319	5	1999-12-13 18:59:42+09
00000000-0000-0000-0000-000000000004_000342	00000000-0000-0000-0000-000000000004	342	5	2000-07-26 00:21:40+09
00000000-0000-0000-0000-000000000004_000345	00000000-0000-0000-0000-000000000004	345	4	1999-12-20 03:44:23+09
00000000-0000-0000-0000-000000000004_000348	00000000-0000-0000-0000-000000000004	348	4	2000-07-26 23:46:26+09
00000000-0000-0000-0000-000000000004_000351	00000000-0000-0000-0000-000000000004	351	3	2001-04-11 05:35:01+09
00000000-0000-0000-0000-000000000004_000357	00000000-0000-0000-0000-000000000004	357	3	2000-07-26 23:55:06+09
00000000-0000-0000-0000-000000000004_000368	00000000-0000-0000-0000-000000000004	368	4	1999-12-13 18:51:30+09
00000000-0000-0000-0000-000000000004_000417	00000000-0000-0000-0000-000000000004	417	2	1999-12-13 18:47:47+09
00000000-0000-0000-0000-000000000004_000441	00000000-0000-0000-0000-000000000004	441	1	2001-04-11 05:35:15+09
00000000-0000-0000-0000-000000000004_000450	00000000-0000-0000-0000-000000000004	450	2	2001-04-10 05:40:28+09
00000000-0000-0000-0000-000000000004_000457	00000000-0000-0000-0000-000000000004	457	5	1999-12-13 19:00:59+09
00000000-0000-0000-0000-000000000004_000475	00000000-0000-0000-0000-000000000004	475	5	1999-12-14 21:24:50+09
00000000-0000-0000-0000-000000000004_000492	00000000-0000-0000-0000-000000000004	492	5	1999-12-13 19:11:12+09
00000000-0000-0000-0000-000000000004_000509	00000000-0000-0000-0000-000000000004	509	1	1999-12-13 18:58:26+09
00000000-0000-0000-0000-000000000004_000538	00000000-0000-0000-0000-000000000004	538	5	1999-12-13 18:50:36+09
00000000-0000-0000-0000-000000000004_000539	00000000-0000-0000-0000-000000000004	539	1	2000-07-26 00:27:12+09
00000000-0000-0000-0000-000000000004_000553	00000000-0000-0000-0000-000000000004	553	2	1999-12-13 19:01:41+09
00000000-0000-0000-0000-000000000004_000588	00000000-0000-0000-0000-000000000004	588	4	1999-12-13 19:07:50+09
00000000-0000-0000-0000-000000000004_000593	00000000-0000-0000-0000-000000000004	593	5	2000-07-26 00:46:26+09
00000000-0000-0000-0000-000000000004_000595	00000000-0000-0000-0000-000000000004	595	3	2001-04-10 05:36:49+09
00000000-0000-0000-0000-000000000004_000599	00000000-0000-0000-0000-000000000004	599	2	1999-12-13 18:49:47+09
00000000-0000-0000-0000-000000000004_000608	00000000-0000-0000-0000-000000000004	608	5	2000-07-26 00:46:48+09
00000000-0000-0000-0000-000000000004_000648	00000000-0000-0000-0000-000000000004	648	3	1999-12-13 19:11:46+09
00000000-0000-0000-0000-000000000004_000708	00000000-0000-0000-0000-000000000004	708	4	2001-04-11 05:40:30+09
00000000-0000-0000-0000-000000000004_000759	00000000-0000-0000-0000-000000000004	759	3	1999-12-13 18:50:01+09
00000000-0000-0000-0000-000000000004_000800	00000000-0000-0000-0000-000000000004	800	4	1999-12-13 18:58:26+09
00000000-0000-0000-0000-000000000004_000892	00000000-0000-0000-0000-000000000004	892	4	2000-07-26 23:45:14+09
00000000-0000-0000-0000-000000000004_000898	00000000-0000-0000-0000-000000000004	898	5	2000-07-26 23:55:47+09
00000000-0000-0000-0000-000000000004_000899	00000000-0000-0000-0000-000000000004	899	4	1999-12-13 19:07:33+09
00000000-0000-0000-0000-000000000004_000902	00000000-0000-0000-0000-000000000004	902	4	1999-12-13 18:47:26+09
00000000-0000-0000-0000-000000000004_000904	00000000-0000-0000-0000-000000000004	904	4	1999-12-13 19:10:37+09
00000000-0000-0000-0000-000000000004_000908	00000000-0000-0000-0000-000000000004	908	5	1999-12-14 21:18:22+09
00000000-0000-0000-0000-000000000004_000910	00000000-0000-0000-0000-000000000004	910	5	1999-12-14 21:19:49+09
00000000-0000-0000-0000-000000000004_000912	00000000-0000-0000-0000-000000000004	912	5	1999-12-14 21:18:22+09
00000000-0000-0000-0000-000000000004_000914	00000000-0000-0000-0000-000000000004	914	5	1999-12-13 19:07:50+09
00000000-0000-0000-0000-000000000004_000919	00000000-0000-0000-0000-000000000004	919	5	1999-12-13 19:05:21+09
00000000-0000-0000-0000-000000000004_000920	00000000-0000-0000-0000-000000000004	920	5	1999-12-14 21:13:22+09
00000000-0000-0000-0000-000000000004_000930	00000000-0000-0000-0000-000000000004	930	5	2000-07-26 00:22:51+09
00000000-0000-0000-0000-000000000004_000937	00000000-0000-0000-0000-000000000004	937	3	2001-04-10 05:44:45+09
00000000-0000-0000-0000-000000000004_001025	00000000-0000-0000-0000-000000000004	1025	4	1999-12-13 19:00:32+09
00000000-0000-0000-0000-000000000004_001046	00000000-0000-0000-0000-000000000004	1046	5	1999-12-14 21:14:14+09
00000000-0000-0000-0000-000000000004_001057	00000000-0000-0000-0000-000000000004	1057	3	2000-07-26 00:56:18+09
00000000-0000-0000-0000-000000000004_001060	00000000-0000-0000-0000-000000000004	1060	2	2001-04-11 05:33:39+09
00000000-0000-0000-0000-000000000004_001073	00000000-0000-0000-0000-000000000004	1073	4	1999-12-13 19:04:43+09
00000000-0000-0000-0000-000000000004_001077	00000000-0000-0000-0000-000000000004	1077	5	1999-12-14 21:14:52+09
00000000-0000-0000-0000-000000000004_001079	00000000-0000-0000-0000-000000000004	1079	2	1999-12-13 18:55:46+09
00000000-0000-0000-0000-000000000004_001080	00000000-0000-0000-0000-000000000004	1080	5	2001-04-11 05:31:36+09
00000000-0000-0000-0000-000000000004_001084	00000000-0000-0000-0000-000000000004	1084	5	1999-12-13 19:00:59+09
00000000-0000-0000-0000-000000000004_001086	00000000-0000-0000-0000-000000000004	1086	5	2000-07-26 00:42:03+09
00000000-0000-0000-0000-000000000004_001094	00000000-0000-0000-0000-000000000004	1094	3	2000-07-26 00:21:40+09
00000000-0000-0000-0000-000000000004_001103	00000000-0000-0000-0000-000000000004	1103	5	2000-07-26 00:42:03+09
00000000-0000-0000-0000-000000000004_001136	00000000-0000-0000-0000-000000000004	1136	5	2001-04-11 05:30:25+09
00000000-0000-0000-0000-000000000004_001179	00000000-0000-0000-0000-000000000004	1179	4	2000-07-26 00:33:00+09
00000000-0000-0000-0000-000000000004_001183	00000000-0000-0000-0000-000000000004	1183	1	2000-07-28 19:01:53+09
00000000-0000-0000-0000-000000000004_001188	00000000-0000-0000-0000-000000000004	1188	5	2000-07-26 00:21:40+09
00000000-0000-0000-0000-000000000004_001196	00000000-0000-0000-0000-000000000004	1196	5	2000-07-26 00:26:03+09
00000000-0000-0000-0000-000000000004_001197	00000000-0000-0000-0000-000000000004	1197	5	2000-07-26 00:26:03+09
00000000-0000-0000-0000-000000000004_001198	00000000-0000-0000-0000-000000000004	1198	3	2000-07-26 00:25:28+09
00000000-0000-0000-0000-000000000004_001199	00000000-0000-0000-0000-000000000004	1199	2	1999-12-13 18:56:07+09
00000000-0000-0000-0000-000000000004_001203	00000000-0000-0000-0000-000000000004	1203	5	1999-12-14 21:20:25+09
00000000-0000-0000-0000-000000000004_001211	00000000-0000-0000-0000-000000000004	1211	1	2000-07-26 00:33:25+09
00000000-0000-0000-0000-000000000004_001213	00000000-0000-0000-0000-000000000004	1213	4	1999-12-13 19:08:49+09
00000000-0000-0000-0000-000000000004_001219	00000000-0000-0000-0000-000000000004	1219	4	2000-07-26 00:46:01+09
00000000-0000-0000-0000-000000000004_001225	00000000-0000-0000-0000-000000000004	1225	4	2000-07-26 00:35:26+09
00000000-0000-0000-0000-000000000004_001250	00000000-0000-0000-0000-000000000004	1250	5	1999-12-14 21:20:08+09
00000000-0000-0000-0000-000000000004_001259	00000000-0000-0000-0000-000000000004	1259	4	2000-07-26 00:25:28+09
00000000-0000-0000-0000-000000000004_001265	00000000-0000-0000-0000-000000000004	1265	4	2000-07-26 23:44:44+09
00000000-0000-0000-0000-000000000004_001266	00000000-0000-0000-0000-000000000004	1266	4	2001-04-10 05:43:57+09
00000000-0000-0000-0000-000000000004_001279	00000000-0000-0000-0000-000000000004	1279	2	2001-04-11 05:33:52+09
00000000-0000-0000-0000-000000000004_001282	00000000-0000-0000-0000-000000000004	1282	5	1999-12-13 19:07:33+09
00000000-0000-0000-0000-000000000004_001283	00000000-0000-0000-0000-000000000004	1283	5	1999-12-13 18:51:30+09
00000000-0000-0000-0000-000000000004_001288	00000000-0000-0000-0000-000000000004	1288	4	1999-12-13 19:07:33+09
00000000-0000-0000-0000-000000000004_001291	00000000-0000-0000-0000-000000000004	1291	4	2000-07-26 00:26:03+09
00000000-0000-0000-0000-000000000004_001304	00000000-0000-0000-0000-000000000004	1304	3	1999-12-13 18:47:47+09
00000000-0000-0000-0000-000000000004_001391	00000000-0000-0000-0000-000000000004	1391	1	1999-12-14 21:16:06+09
00000000-0000-0000-0000-000000000004_001449	00000000-0000-0000-0000-000000000004	1449	5	1999-12-13 19:09:27+09
00000000-0000-0000-0000-000000000004_001466	00000000-0000-0000-0000-000000000004	1466	4	1999-12-14 21:11:32+09
00000000-0000-0000-0000-000000000004_001500	00000000-0000-0000-0000-000000000004	1500	4	2000-07-26 23:47:10+09
00000000-0000-0000-0000-000000000004_001517	00000000-0000-0000-0000-000000000004	1517	4	1999-12-13 19:09:50+09
00000000-0000-0000-0000-000000000004_001580	00000000-0000-0000-0000-000000000004	1580	3	2001-04-11 05:40:44+09
00000000-0000-0000-0000-000000000004_001597	00000000-0000-0000-0000-000000000004	1597	1	1999-12-13 19:11:46+09
00000000-0000-0000-0000-000000000004_001617	00000000-0000-0000-0000-000000000004	1617	2	1999-12-13 19:10:37+09
00000000-0000-0000-0000-000000000004_001641	00000000-0000-0000-0000-000000000004	1641	4	2000-07-26 23:45:58+09
00000000-0000-0000-0000-000000000004_001704	00000000-0000-0000-0000-000000000004	1704	1	1999-12-20 03:43:35+09
00000000-0000-0000-0000-000000000004_001719	00000000-0000-0000-0000-000000000004	1719	4	1999-12-13 19:12:36+09
