id	movie_id	genre_id
000927_05	927	5
000928_08	928	8
000928_13	928	13
000928_14	928	14
000928_16	928	16
000929_08	929	8
000929_10	929	10
000929_13	929	13
000929_16	929	16
000930_10	930	10
000930_14	930	14
000930_16	930	16
000931_13	931	13
000931_14	931	14
000931_16	931	16
000932_08	932	8
000932_14	932	14
000933_06	933	6
000933_13	933	13
000933_14	933	14
000933_16	933	16
000934_05	934	5
000935_05	935	5
000935_12	935	12
000936_05	936	5
000936_14	936	14
000937_05	937	5
000937_14	937	14
000938_12	938	12
000940_01	940	1
000940_02	940	2
000940_14	940	14
000941_02	941	2
000942_06	942	6
000942_10	942	10
000942_13	942	13
000943_08	943	8
000943_09	943	9
000943_14	943	14
000944_08	944	8
000945_05	945	5
000945_12	945	12
000945_14	945	14
000946_05	946	5
000946_08	946	8
000946_17	946	17
000947_05	947	5
000947_14	947	14
000948_08	948	8
000948_14	948	14
000948_18	948	18
000949_08	949	8
000950_05	950	5
000950_06	950	6
000951_05	951	5
000951_14	951	14
000952_02	952	2
000952_05	952	5
000953_04	953	4
000953_08	953	8
000953_09	953	9
000953_14	953	14
000954_08	954	8
000955_05	955	5
000955_14	955	14
000956_08	956	8
000956_14	956	14
000959_08	959	8
000961_08	961	8
000963_12	963	12
000965_08	965	8
000965_13	965	13
000965_16	965	16
000968_11	968	11
000968_15	968	15
000968_16	968	16
000969_02	969	2
000969_05	969	5
000969_14	969	14
000969_17	969	17
000970_02	970	2
000970_05	970	5
000970_06	970	6
000970_08	970	8
000970_14	970	14
000971_08	971	8
000973_05	973	5
000973_08	973	8
000976_14	976	14
000976_17	976	17
000979_08	979	8
000979_17	979	17
000981_08	981	8
000982_08	982	8
000984_05	984	5
000984_08	984	8
000986_02	986	2
000986_04	986	4
000987_08	987	8
000987_14	987	14
000988_05	988	5
000988_08	988	8
000990_01	990	1
000990_02	990	2
000990_16	990	16
000991_08	991	8
000993_08	993	8
000994_05	994	5
000994_08	994	8
000996_01	996	1
000996_06	996	6
000996_08	996	8
000996_16	996	16
000998_01	998	1
000998_06	998	6
000999_06	999	6
000999_10	999	10
001003_08	1003	8
001003_16	1003	16
001004_01	1004	1
001004_16	1004	16
001005_04	1005	4
001005_05	1005	5
001006_08	1006	8
001007_04	1007	4
001007_05	1007	5
001007_18	1007	18
001008_02	1008	2
001008_18	1008	18
001009_02	1009	2
001009_04	1009	4
001009_09	1009	9
001010_04	1010	4
001010_05	1010	5
001011_04	1011	4
001011_05	1011	5
001011_09	1011	9
001011_14	1011	14
001012_04	1012	4
001012_08	1012	8
001013_04	1013	4
001013_05	1013	5
001013_14	1013	14
001014_04	1014	4
001014_05	1014	5
001014_08	1014	8
001015_02	1015	2
001015_04	1015	4
001015_08	1015	8
001016_04	1016	4
001016_05	1016	5
001017_02	1017	2
001017_04	1017	4
001018_04	1018	4
001018_05	1018	5
001018_13	1018	13
001019_02	1019	2
001019_08	1019	8
001019_15	1019	15
001020_05	1020	5
001021_04	1021	4
001021_05	1021	5
001022_03	1022	3
001022_04	1022	4
001022_09	1022	9
001022_12	1022	12
001022_14	1022	14
001023_03	1023	3
001023_04	1023	4
001023_12	1023	12
001024_03	1024	3
001024_04	1024	4
001024_12	1024	12
001025_03	1025	3
001025_04	1025	4
001025_09	1025	9
001025_12	1025	12
001027_02	1027	2
001027_08	1027	8
001028_04	1028	4
001028_05	1028	5
001028_09	1028	9
001028_12	1028	12
001029_03	1029	3
001029_04	1029	4
001029_08	1029	8
001029_12	1029	12
001030_02	1030	2
001030_03	1030	3
001030_04	1030	4
001030_12	1030	12
001031_02	1031	2
001031_04	1031	4
001031_12	1031	12
001032_02	1032	2
001032_03	1032	3
001032_04	1032	4
001032_09	1032	9
001032_12	1032	12
001033_03	1033	3
001033_04	1033	4
001033_08	1033	8
001034_05	1034	5
001034_06	1034	6
001034_08	1034	8
001034_16	1034	16
001035_12	1035	12
001035_14	1035	14
001036_01	1036	1
001036_06	1036	6
001036_16	1036	16
001037_01	1037	1
001037_11	1037	11
001037_15	1037	15
001037_16	1037	16
001040_08	1040	8
001041_08	1041	8
001042_05	1042	5
001042_08	1042	8
001043_08	1043	8
001043_14	1043	14
001046_08	1046	8
001046_14	1046	14
001047_01	1047	1
001047_08	1047	8
001047_16	1047	16
001049_01	1049	1
001049_02	1049	2
001050_07	1050	7
001050_08	1050	8
001051_08	1051	8
001053_06	1053	6
001053_08	1053	8
001053_14	1053	14
001054_08	1054	8
001055_16	1055	16
001056_08	1056	8
001057_05	1057	5
001057_12	1057	12
001057_14	1057	14
001059_08	1059	8
001059_14	1059	14
001060_05	1060	5
001060_08	1060	8
001061_16	1061	16
001064_03	1064	3
001064_04	1064	4
001064_05	1064	5
001064_09	1064	9
001064_12	1064	12
001064_14	1064	14
001066_05	1066	5
001066_12	1066	12
001066_14	1066	14
001068_06	1068	6
001068_10	1068	10
001073_04	1073	4
001073_05	1073	5
001073_09	1073	9
001073_12	1073	12
001076_08	1076	8
001076_11	1076	11
001076_16	1076	16
001077_05	1077	5
001077_15	1077	15
001078_05	1078	5
001078_17	1078	17
001079_05	1079	5
001079_06	1079	6
001080_05	1080	5
001081_05	1081	5
001081_12	1081	12
001081_14	1081	14
001082_08	1082	8
001083_05	1083	5
001083_12	1083	12
001084_06	1084	6
001084_08	1084	8
001085_02	1085	2
001085_08	1085	8
001086_06	1086	6
001086_13	1086	13
001086_16	1086	16
001088_08	1088	8
001088_12	1088	12
001088_14	1088	14
001089_06	1089	6
001089_13	1089	13
001089_16	1089	16
001090_08	1090	8
001090_17	1090	17
001091_05	1091	5
001092_06	1092	6
001092_13	1092	13
001092_16	1092	16
001093_08	1093	8
001094_08	1094	8
001094_14	1094	14
001094_16	1094	16
001095_08	1095	8
001096_08	1096	8
001097_04	1097	4
001097_08	1097	8
001097_15	1097	15
001099_04	1099	4
001099_08	1099	8
001099_09	1099	9
001100_01	1100	1
001100_08	1100	8
001100_14	1100	14
001101_01	1101	1
001101_14	1101	14
001103_08	1103	8
001104_08	1104	8
001105_11	1105	11
001107_05	1107	5
001111_07	1111	7
001112_01	1112	1
001112_05	1112	5
001112_08	1112	8
001114_06	1114	6
001114_08	1114	8
001116_08	1116	8
001117_08	1117	8
001119_08	1119	8
001120_05	1120	5
001120_08	1120	8
001121_08	1121	8
001123_07	1123	7
001124_08	1124	8
001125_05	1125	5
001125_06	1125	6
001126_05	1126	5
001126_09	1126	9
001127_01	1127	1
001127_02	1127	2
001127_15	1127	15
001127_16	1127	16
001128_11	1128	11
001129_01	1129	1
001129_02	1129	2
001129_15	1129	15
001129_16	1129	16
001130_11	1130	11
001130_13	1130	13
001131_08	1131	8
001131_13	1131	13
001132_08	1132	8
001135_05	1135	5
001136_02	1136	2
001136_05	1136	5
001136_09	1136	9
001137_14	1137	14
001140_08	1140	8
001144_07	1144	7
001147_07	1147	7
001148_03	1148	3
001148_04	1148	4
001148_05	1148	5
001148_06	1148	6
001150_08	1150	8
001151_03	1151	3
001151_05	1151	5
001151_08	1151	8
001151_09	1151	9
001156_08	1156	8
001161_08	1161	8
001161_17	1161	17
001162_05	1162	5
001162_08	1162	8
001163_08	1163	8
001167_05	1167	5
001170_01	1170	1
001171_05	1171	5
001172_08	1172	8
001173_05	1173	5
001173_08	1173	8
001175_05	1175	5
001175_08	1175	8
001175_14	1175	14
001176_08	1176	8
001176_09	1176	9
001176_14	1176	14
001177_08	1177	8
001177_14	1177	14
001178_08	1178	8
001178_17	1178	17
001179_06	1179	6
001179_08	1179	8
001179_10	1179	10
001180_05	1180	5
001183_08	1183	8
001183_14	1183	14
001183_17	1183	17
001184_05	1184	5
001184_08	1184	8
001185_08	1185	8
001186_08	1186	8
001187_08	1187	8
001188_05	1188	5
001188_14	1188	14
001189_07	1189	7
001190_06	1190	6
001190_08	1190	8
001190_14	1190	14
001191_07	1191	7
001191_12	1191	12
001192_07	1192	7
001193_08	1193	8
001194_05	1194	5
001196_01	1196	1
001196_02	1196	2
001196_15	1196	15
001197_01	1197	1
001197_02	1197	2
001197_05	1197	5
001197_09	1197	9
001197_14	1197	14
001198_01	1198	1
001198_02	1198	2
001199_09	1199	9
001199_15	1199	15
001200_01	1200	1
001200_02	1200	2
001200_11	1200	11
001200_15	1200	15
001201_01	1201	1
001201_02	1201	2
001201_18	1201	18
001202_05	1202	5
001203_08	1203	8
001204_02	1204	2
001204_08	1204	8
001204_17	1204	17
001206_06	1206	6
001206_08	1206	8
001206_15	1206	15
001206_16	1206	16
001207_08	1207	8
001208_01	1208	1
001208_08	1208	8
001208_17	1208	17
001209_01	1209	1
001209_08	1209	8
001209_18	1209	18
001210_01	1210	1
001210_02	1210	2
001210_15	1210	15
001211_08	1211	8
001211_09	1211	9
001211_14	1211	14
001212_10	1212	10
001212_13	1212	13
001212_16	1212	16
001213_06	1213	6
001213_08	1213	8
001214_11	1214	11
001214_15	1214	15
001215_01	1215	1
001215_02	1215	2
001215_05	1215	5
001215_09	1215	9
001215_11	1215	11
001216_02	1216	2
001216_08	1216	8
001216_14	1216	14
001217_08	1217	8
001217_17	1217	17
001218_01	1218	1
001218_06	1218	6
001218_08	1218	8
001218_16	1218	16
001219_06	1219	6
001219_11	1219	11
001220_01	1220	1
001220_05	1220	5
001220_12	1220	12
001221_06	1221	6
001221_08	1221	8
001222_08	1222	8
001222_17	1222	17
001223_02	1223	2
001223_03	1223	3
001223_04	1223	4
001223_05	1223	5
001223_15	1223	15
001224_01	1224	1
001224_08	1224	8
001224_14	1224	14
001224_17	1224	17
001225_08	1225	8
001226_08	1226	8
001226_14	1226	14
001227_06	1227	6
001227_08	1227	8
001228_08	1228	8
001230_05	1230	5
001230_14	1230	14
001231_08	1231	8
001232_08	1232	8
001232_13	1232	13
001232_15	1232	15
001233_01	1233	1
001233_08	1233	8
001233_17	1233	17
001234_05	1234	5
001234_06	1234	6
001235_05	1235	5
001235_08	1235	8
001235_14	1235	14
001236_05	1236	5
001236_08	1236	8
001236_14	1236	14
001237_08	1237	8
001238_05	1238	5
001240_01	1240	1
001240_15	1240	15
001240_16	1240	16
001241_05	1241	5
001241_09	1241	9
001241_11	1241	11
001242_08	1242	8
001242_17	1242	17
001243_05	1243	5
001243_08	1243	8
001244_05	1244	5
001244_08	1244	8
001244_14	1244	14
001245_06	1245	6
001245_08	1245	8
001245_10	1245	10
001245_16	1245	16
001246_08	1246	8
001247_05	1247	5
001247_08	1247	8
001247_14	1247	14
001248_06	1248	6
001248_10	1248	10
001248_16	1248	16
001249_01	1249	1
001249_06	1249	6
001249_14	1249	14
001249_16	1249	16
001250_02	1250	2
001250_08	1250	8
001250_17	1250	17
001251_08	1251	8
001251_09	1251	9
001252_06	1252	6
001252_10	1252	10
001252_13	1252	13
001252_16	1252	16
001253_08	1253	8
001253_15	1253	15
001253_16	1253	16
001254_01	1254	1
001254_02	1254	2
001254_08	1254	8
001254_18	1254	18
001255_05	1255	5
001255_11	1255	11
001255_15	1255	15
001256_05	1256	5
001256_12	1256	12
001256_17	1256	17
001257_05	1257	5
001257_14	1257	14
001258_11	1258	11
001259_02	1259	2
001259_08	1259	8
001260_06	1260	6
001260_10	1260	10
001260_16	1260	16
001261_01	1261	1
001261_05	1261	5
001261_09	1261	9
001261_11	1261	11
001262_01	1262	1
001262_02	1262	2
001262_08	1262	8
001262_17	1262	17
001263_08	1263	8
001263_17	1263	17
001264_01	1264	1
001264_08	1264	8
001264_13	1264	13
001264_14	1264	14
001264_16	1264	16
001265_05	1265	5
001265_09	1265	9
001265_14	1265	14
001266_08	1266	8
001266_18	1266	18
001267_06	1267	6
001267_16	1267	16
001267_17	1267	17
001268_05	1268	5
001268_08	1268	8
001269_05	1269	5
001269_13	1269	13
001269_16	1269	16
001270_02	1270	2
001270_05	1270	5
001270_15	1270	15
001271_05	1271	5
001271_06	1271	6
001271_08	1271	8
001272_08	1272	8
001272_17	1272	17
001273_05	1273	5
001273_08	1273	8
001273_10	1273	10
001274_01	1274	1
001274_02	1274	2
001274_03	1274	3
001274_15	1274	15
001275_01	1275	1
001275_02	1275	2
001275_09	1275	9
001276_08	1276	8
001277_05	1277	5
001277_08	1277	8
001277_14	1277	14
001278_05	1278	5
001278_09	1278	9
001279_05	1279	5
001279_08	1279	8
001280_08	1280	8
001281_05	1281	5
001281_08	1281	8
001281_17	1281	17
001282_03	1282	3
001282_04	1282	4
001282_09	1282	9
001282_12	1282	12
001283_08	1283	8
001283_18	1283	18
001284_06	1284	6
001284_10	1284	10
001284_13	1284	13
001285_05	1285	5
001286_08	1286	8
001286_14	1286	14
001287_01	1287	1
001287_02	1287	2
001287_08	1287	8
001288_05	1288	5
001289_07	1289	7
001290_08	1290	8
001290_14	1290	14
001291_01	1291	1
001291_02	1291	2
001292_05	1292	5
001292_08	1292	8
001293_08	1293	8
001295_08	1295	8
001296_08	1296	8
001296_14	1296	14
001297_05	1297	5
001298_08	1298	8
001298_12	1298	12
001299_08	1299	8
001299_17	1299	17
001300_05	1300	5
001300_08	1300	8
001301_08	1301	8
001301_15	1301	15
001302_04	1302	4
001302_08	1302	8
001302_09	1302	9
001303_02	1303	2
001303_08	1303	8
001304_01	1304	1
001304_18	1304	18
001305_08	1305	8
001305_14	1305	14
001306_02	1306	2
001306_08	1306	8
001306_15	1306	15
001307_05	1307	5
001307_14	1307	14
001310_07	1310	7
001312_08	1312	8
001318_05	1318	5
001318_08	1318	8
001320_01	1320	1
001320_11	1320	11
001320_15	1320	15
001320_16	1320	16
001321_05	1321	5
001321_11	1321	11
001321_16	1321	16
001322_11	1322	11
001323_11	1323	11
001324_11	1324	11
001325_11	1325	11
001326_11	1326	11
001327_08	1327	8
001327_11	1327	11
001327_13	1327	13
001327_16	1327	16
001328_11	1328	11
001329_11	1329	11
001330_11	1330	11
001331_11	1331	11
001332_11	1332	11
001332_16	1332	16
001333_11	1333	11
001333_16	1333	16
001334_11	1334	11
001334_15	1334	15
001335_11	1335	11
001335_13	1335	13
001336_11	1336	11
001336_16	1336	16
001337_08	1337	8
001337_11	1337	11
001337_16	1337	16
001339_09	1339	9
001339_11	1339	11
001339_14	1339	14
001339_16	1339	16
001340_08	1340	8
001340_11	1340	11
001340_15	1340	15
001341_11	1341	11
001342_11	1342	11
001342_16	1342	16
001343_16	1343	16
001344_06	1344	6
001344_08	1344	8
001344_16	1344	16
001345_08	1345	8
001345_09	1345	9
001345_11	1345	11
001345_16	1345	16
001346_08	1346	8
001346_09	1346	9
001346_11	1346	11
001347_11	1347	11
001347_16	1347	16
001348_11	1348	11
001349_11	1349	11
001350_11	1350	11
001350_13	1350	13
001350_16	1350	16
001351_06	1351	6
001351_08	1351	8
001351_16	1351	16
001352_06	1352	6
001352_16	1352	16
001353_05	1353	5
001353_08	1353	8
001353_14	1353	14
001354_08	1354	8
001354_13	1354	13
001355_11	1355	11
001355_16	1355	16
001356_01	1356	1
001356_02	1356	2
001356_15	1356	15
001356_16	1356	16
001357_08	1357	8
001357_14	1357	14
001358_08	1358	8
001359_04	1359	4
001359_05	1359	5
001361_07	1361	7
001363_08	1363	8
001365_08	1365	8
001366_08	1366	8
001367_02	1367	2
001367_04	1367	4
001367_05	1367	5
001370_01	1370	1
001370_02	1370	2
001370_16	1370	16
001371_02	1371	2
001371_15	1371	15
001372_01	1372	1
001372_13	1372	13
001372_15	1372	15
001373_01	1373	1
001373_15	1373	15
001374_01	1374	1
001374_02	1374	2
001374_15	1374	15
001374_16	1374	16
001375_01	1375	1
001375_02	1375	2
001375_15	1375	15
001376_02	1376	2
001376_05	1376	5
001376_15	1376	15
001377_01	1377	1
001377_06	1377	6
001378_01	1378	1
001378_05	1378	5
001378_18	1378	18
001379_01	1379	1
001379_18	1379	18
001380_05	1380	5
001380_12	1380	12
001380_14	1380	14
001381_05	1381	5
001381_12	1381	12
001381_14	1381	14
001382_01	1382	1
001382_08	1382	8
001385_01	1385	1
001385_08	1385	8
001385_16	1385	16
001387_01	1387	1
001387_11	1387	11
001388_11	1388	11
001388_16	1388	16
001389_01	1389	1
001389_11	1389	11
001390_05	1390	5
001391_01	1391	1
001391_05	1391	5
001391_15	1391	15
001392_05	1392	5
001392_08	1392	8
001393_08	1393	8
001393_14	1393	14
001394_05	1394	5
001395_05	1395	5
001395_08	1395	8
001396_01	1396	1
001396_05	1396	5
001396_06	1396	6
001396_08	1396	8
001396_15	1396	15
001397_08	1397	8
001398_14	1398	14
001398_17	1398	17
001399_08	1399	8
001401_08	1401	8
001405_02	1405	2
001405_03	1405	3
001405_05	1405	5
001405_06	1405	6
001406_06	1406	6
001406_08	1406	8
001406_13	1406	13
001406_16	1406	16
001407_05	1407	5
001407_11	1407	11
001407_13	1407	13
001407_16	1407	16
001408_01	1408	1
001408_14	1408	14
001408_17	1408	17
001408_18	1408	18
001409_05	1409	5
001409_08	1409	8
001409_09	1409	9
001409_14	1409	14
001411_06	1411	6
001411_08	1411	8
001411_14	1411	14
001412_08	1412	8
001413_08	1413	8
001414_05	1414	5
001415_06	1415	6
001415_08	1415	8
001415_14	1415	14
001416_08	1416	8
001416_12	1416	12
001417_08	1417	8
001419_02	1419	2
001419_08	1419	8
001422_06	1422	6
001422_08	1422	8
001422_13	1422	13
001422_16	1422	16
001423_08	1423	8
001425_05	1425	5
001426_04	1426	4
001427_01	1427	1
001427_16	1427	16
001428_08	1428	8
001429_01	1429	1
001429_02	1429	2
001429_05	1429	5
001429_16	1429	16
001430_05	1430	5
001430_16	1430	16
001431_01	1431	1
001431_05	1431	5
001432_01	1432	1
001432_05	1432	5
001432_06	1432	6
001432_08	1432	8
001432_16	1432	16
001437_08	1437	8
001438_01	1438	1
001438_16	1438	16
001439_05	1439	5
001440_05	1440	5
001441_05	1441	5
001441_14	1441	14
001442_08	1442	8
001445_05	1445	5
001445_17	1445	17
001446_05	1446	5
001446_08	1446	8
001447_06	1447	6
001449_05	1449	5
001453_05	1453	5
001453_14	1453	14
001454_05	1454	5
001454_08	1454	8
001456_05	1456	5
001457_05	1457	5
001457_08	1457	8
001457_14	1457	14
001458_08	1458	8
001458_09	1458	9
001458_14	1458	14
001459_13	1459	13
001459_16	1459	16
001460_04	1460	4
001460_05	1460	5
001460_13	1460	13
001461_05	1461	5
001464_06	1464	6
001464_08	1464	8
001464_09	1464	9
001464_10	1464	10
001464_13	1464	13
001464_14	1464	14
001465_01	1465	1
001465_08	1465	8
001466_06	1466	6
001466_08	1466	8
001468_05	1468	5
001468_14	1468	14
001473_01	1473	1
001473_05	1473	5
001473_06	1473	6
001473_08	1473	8
001474_04	1474	4
001474_05	1474	5
001475_14	1475	14
001476_05	1476	5
001476_08	1476	8
001477_14	1477	14
001479_01	1479	1
001479_14	1479	14
001479_15	1479	15
001479_16	1479	16
001480_08	1480	8
001480_16	1480	16
001483_08	1483	8
001483_16	1483	16
001484_05	1484	5
001484_08	1484	8
001484_13	1484	13
001484_14	1484	14
001485_05	1485	5
001487_08	1487	8
001487_12	1487	12
001488_01	1488	1
001488_08	1488	8
001488_16	1488	16
001489_03	1489	3
001489_04	1489	4
001489_12	1489	12
001490_05	1490	5
001493_14	1493	14
001495_01	1495	1
001495_02	1495	2
001495_04	1495	4
001496_08	1496	8
001496_14	1496	14
001497_01	1497	1
001498_08	1498	8
001498_14	1498	14
001499_01	1499	1
001499_02	1499	2
001499_16	1499	16
001500_05	1500	5
001500_06	1500	6
001500_14	1500	14
001502_08	1502	8
001502_14	1502	14
001503_05	1503	5
001507_08	1507	8
001507_17	1507	17
001513_05	1513	5
001514_14	1514	14
001515_01	1515	1
001515_08	1515	8
001515_16	1515	16
001516_05	1516	5
001517_01	1517	1
001517_02	1517	2
001517_05	1517	5
001518_01	1518	1
001518_16	1518	16
001519_08	1519	8
001526_05	1526	5
001527_01	1527	1
001527_02	1527	2
001527_05	1527	5
001527_15	1527	15
001529_05	1529	5
001529_08	1529	8
001533_08	1533	8
001537_05	1537	5
001537_08	1537	8
001537_14	1537	14
001541_05	1541	5
001541_14	1541	14
001542_05	1542	5
001542_08	1542	8
001542_14	1542	14
001544_01	1544	1
001544_02	1544	2
001544_15	1544	15
001544_16	1544	16
001545_08	1545	8
001546_05	1546	5
001547_04	1547	4
001547_08	1547	8
001549_08	1549	8
001549_14	1549	14
001550_05	1550	5
001550_14	1550	14
001551_02	1551	2
001551_04	1551	4
001551_08	1551	8
001552_01	1552	1
001552_02	1552	2
001552_16	1552	16
001554_08	1554	8
001554_14	1554	14
001556_01	1556	1
001556_14	1556	14
001556_16	1556	16
001562_01	1562	1
001562_02	1562	2
001562_09	1562	9
001562_16	1562	16
001564_05	1564	5
001564_08	1564	8
001564_14	1564	14
001565_05	1565	5
001565_16	1565	16
001566_02	1566	2
001566_03	1566	3
001566_04	1566	4
001566_05	1566	5
001566_12	1566	12
001569_05	1569	5
001569_14	1569	14
001571_05	1571	5
001571_14	1571	14
001572_08	1572	8
001573_01	1573	1
001573_06	1573	6
001573_08	1573	8
001573_16	1573	16
001574_14	1574	14
001580_01	1580	1
001580_05	1580	5
001580_15	1580	15
001581_05	1581	5
001582_02	1582	2
001582_04	1582	4
001583_04	1583	4
001583_09	1583	9
001584_08	1584	8
001584_15	1584	15
001585_05	1585	5
001586_01	1586	1
001586_08	1586	8
001587_01	1587	1
001587_02	1587	2
001587_09	1587	9
001588_04	1588	4
001588_05	1588	5
001589_01	1589	1
001589_06	1589	6
001589_08	1589	8
001589_16	1589	16
001590_11	1590	11
001590_15	1590	15
001590_16	1590	16
001591_01	1591	1
001591_02	1591	2
001591_15	1591	15
001591_16	1591	16
001592_04	1592	4
001592_05	1592	5
001593_05	1593	5
001593_14	1593	14
001594_05	1594	5
001594_08	1594	8
001596_08	1596	8
001597_08	1597	8
001597_13	1597	13
001597_14	1597	14
001597_16	1597	16
001598_06	1598	6
001598_08	1598	8
001598_16	1598	16
001599_01	1599	1
001600_08	1600	8
001600_14	1600	14
001601_06	1601	6
001601_08	1601	8
001601_10	1601	10
001602_05	1602	5
001603_11	1603	11
001603_15	1603	15
001603_16	1603	16
001604_01	1604	1
001604_05	1604	5
001605_02	1605	2
001605_14	1605	14
001606_01	1606	1
001606_02	1606	2
001608_01	1608	1
001608_16	1608	16
001609_08	1609	8
001609_16	1609	16
001610_01	1610	1
001610_02	1610	2
001610_16	1610	16
001611_08	1611	8
001611_14	1611	14
001612_05	1612	5
001613_08	1613	8
001614_05	1614	5
001615_02	1615	2
001615_08	1615	8
001616_01	1616	1
001616_16	1616	16
001616_17	1616	17
001617_06	1617	6
001617_10	1617	10
001617_13	1617	13
001617_16	1617	16
001619_02	1619	2
001619_08	1619	8
001619_17	1619	17
001620_06	1620	6
001620_08	1620	8
001620_13	1620	13
001620_16	1620	16
